Exchange,UniqueNo,SchemeCode,RTASchemeCode,AMCSchemeCode,ISINNO,SchemeType,SchemePlan,MinimumPurchaseAmount,AdditionalPurchaseAmountMultiple,MaximumPurchaseAmount,DividendReinvestmentFlag,SIPFLAG,STPFLAG,SWPFlag,SwitchFLAG,SETTLEMENTTYPE,StartDate,ExitLoadFlag,ExitLoad,LockinPeriodFlag,LockinPeriod,ChannelPartnerCode
B,9621,1248B-GR,1248B,1248B,INF209KA1JJ3,DEBT,NORMAL,1000,10,0,Z,N,N,N,N,MF,13-05-2014 00:00:00,N,0,N,0,B1248B
B,9623,1248C-DP,1248C,1248C,INF209KA1JL9,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,13-05-2014 00:00:00,N,0,N,0,B1248C
B,9682,1249A-DP,1249A,1249A,INF209KA1JQ8,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,16-05-2014 00:00:00,N,0,N,0,B1249A
B,9681,1249B-GR,1249B,1249B,INF209KA1JP0,DEBT,NORMAL,1000,10,0,Z,N,N,N,N,MF,16-05-2014 00:00:00,N,0,N,0,B1249B
B,9683,1249C-DP,1249C,1249C,INF209KA1JR6,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,16-05-2014 00:00:00,N,0,N,0,B1249C
B,9704,1250B-GR,1250B,1250B,INF209KA1KA0,DEBT,NORMAL,1000,10,0,Z,Y,N,N,Y,MF,21-05-2014 00:00:00,N,0,N,0,B1250B
B,9749,1251A-DP,1251A,1251A,INF209KA1KC6,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1251A
B,9748,1251B-GR,1251B,1251B,INF209KA1KB8,DEBT,NORMAL,1000,10,0,Z,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1251B
B,9750,1251C-DP,1251C,1251C,INF209KA1KD4,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1251C
B,9746,1252A-DP,1252A,1252A,INF209KA1KI3,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1252A
B,9745,1252B-GR,1252B,1252B,INF209KA1KH5,DEBT,NORMAL,1000,10,0,Z,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1252B
B,9747,1252C-DP,1252C,1252C,INF209KA1KJ1,DEBT,NORMAL,1000,10,0,N,N,N,N,N,MF,26-05-2014 00:00:00,N,0,N,0,B1252C
B,37961,131DD,131DD,131DD,INF209K01MB0,DEBT,NORMAL,5000,1,0,Y,N,Y,Y,Y,T1,31-08-2016 00:00:00,N,0,N,0,B131DD
B,37962,131WD,131WD,131WD,INF209K01MD6,DEBT,NORMAL,5000,1,0,N,N,Y,Y,Y,T1,31-08-2016 00:00:00,N,0,N,0,B131WD
B,37963,132WD,132WD,132WD,INF209K01MA2,DEBT,NORMAL,1000,1,0,N,Y,Y,Y,Y,T2,31-08-2016 00:00:00,N,0,N,0,B132WD
B,37964,132WD-L1,132WD,132WD,INF209K01MA2,DEBT,NORMAL,200000,1,0,N,Y,N,N,N,L1,29-09-2016 00:00:00,N,0,N,0,B132WD
B,9391,206A-DP,206A,206A,INF209KA1IO5,EQUITY,NORMAL,1000,10,0,N,N,N,N,N,MF,25-04-2014 00:00:00,N,0,N,0,B206A
B,9390,206B-GR,206B,206B,INF209KA1IN7,EQUITY,NORMAL,1000,10,0,Z,N,N,N,N,MF,25-04-2014 00:00:00,N,0,N,0,B206B
B,9680,207A-DP,207A,207A,INF209KA1JW6,EQUITY,NORMAL,1000,10,0,N,N,N,N,N,MF,16-05-2014 00:00:00,N,0,N,0,B207A
B,9679,207B-GR,207B,207B,INF209KA1JV8,EQUITY,NORMAL,1000,10,0,Z,N,N,N,N,MF,16-05-2014 00:00:00,N,0,N,0,B207B
B,8069,233D-DP,233D,233D,INF209KA1789,EQUITY,NORMAL,1000,10,0,N,N,N,N,N,MF,15-01-2014 00:00:00,N,0,N,0,B233D
B,8068,233G-GR,233G,233G,INF209KA1771,EQUITY,NORMAL,1000,10,0,Z,N,N,N,N,MF,15-01-2014 00:00:00,N,0,N,0,B233G
B,8548,234D-DP,234D,234D,INF209KA1DG2,EQUITY,NORMAL,1000,10,0,N,N,N,N,N,MF,26-02-2014 00:00:00,N,0,N,0,B234D
B,8547,234G-GR,234G,234G,INF209KA1DF4,EQUITY,NORMAL,1000,10,0,Z,N,N,N,N,MF,26-02-2014 00:00:00,N,0,N,0,B234G
B,73,251D-DP,251D,251D,INF209K01355,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B251D
B,37965,251D-DP-I,251D,251D,INF209K01355,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B251D
B,3182,251D-DP-L1,251D,251D,INF209K01355,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B251D
B,37966,251D-DP-L1-I,251D,251D,INF209K01355,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B251D
B,74,251G,251G,251G,INF209K01363,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B251G
B,37967,251G-I,251G,251G,INF209K01363,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B251G
B,3183,251G-L1,251G,251G,INF209K01363,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B251G
B,37968,251G-L1-I,251G,251G,INF209K01363,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B251G
B,75,251HD-DP,251HD,251HD,INF209K01371,EQUITY,NORMAL,1000,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B251HD
B,76,251HG,251HG,251HG,INF209K01389,EQUITY,NORMAL,1000,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B251HG
B,77,293D-DP,293D,293D,INF209K01470,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B293D
B,37969,293D-DP-I,293D,293D,INF209K01470,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B293D
B,3184,293D-DP-L1,293D,293D,INF209K01470,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B293D
B,37970,293D-DP-L1-I,293D,293D,INF209K01470,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B293D
B,78,293E,293E,293E,INF209K01488,EQUITY,NORMAL,1000,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B293E
B,79,293F-DP,293F,293F,INF209K01496,EQUITY,NORMAL,1000,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B293F
B,80,293G,293G,293G,INF209K01504,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B293G
B,37971,293G-I,293G,293G,INF209K01504,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B293G
B,3185,293G-L1,293G,293G,INF209K01504,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B293G
B,37973,293G-L1-I,293G,293G,INF209K01504,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B293G
B,9398,303WD-DP,303WD,303WD,INF209K01637,DEBT,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,22-04-2014 00:00:00,N,0,N,0,B303WD
B,37974,303WD-DP-I,303WD,303WD,INF209K01637,DEBT,NORMAL,1000,1,0,N,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303WD
B,9399,303WD-DP-L1,303WD,303WD,INF209K01637,DEBT,NORMAL,200000,1,0,N,Y,Y,N,N,L1,22-04-2014 00:00:00,N,0,N,0,B303WD
B,37975,303WD-DP-L1-I,303WD,303WD,INF209K01637,DEBT,NORMAL,200000,1,0,N,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303WD
B,81,51,51,51,INF209K01AJ8,EQUITY,NORMAL,100,1,0,Z,Y,N,Y,Y,T1,19-07-2010 00:00:00,N,0,N,0,B51
B,37976,51-I,51,51,INF209K01AJ8,EQUITY,NORMAL,100,1,0,Z,N,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B51
B,3186,51-L1,51,51,INF209K01AJ8,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B51
B,37977,51-L1-I,51,51,INF209K01AJ8,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B51
B,82,52-DP,52,52,INF209K01AQ3,EQUITY,NORMAL,100,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B52
B,37978,52-DP-I,52,52,INF209K01AQ3,EQUITY,NORMAL,100,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B52
B,3187,52-DP-L1,52,52,INF209K01AQ3,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B52
B,37979,52-DP-L1-I,52,52,INF209K01AQ3,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B52
B,83,91-DP,91,91,INF209K01BO6,EQUITY,NORMAL,100,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B91
B,37980,91-DP-I,91,91,INF209K01BO6,EQUITY,NORMAL,100,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B91
B,3188,91-DP-L1,91,91,INF209K01BO6,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B91
B,37981,91-DP-L1-I,91,91,INF209K01BO6,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B91
B,84,91D-DP,91D,91D,INF209K01BP3,EQUITY,NORMAL,100,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B91D
B,89,91G,91G,91G,INF209K01BQ1,EQUITY,NORMAL,100,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B91G
B,90,92,92,92,INF209K01BR9,EQUITY,NORMAL,100,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B92
B,37982,92-I,92,92,INF209K01BR9,EQUITY,NORMAL,100,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B92
B,3189,92-L1,92,92,INF209K01BR9,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B92
B,37983,92-L1-I,92,92,INF209K01BR9,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B92
B,335,B11-DP,11,B11,INF209K01116,EQUITY,NORMAL,1000,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B11
B,3190,B11-DP-L1,11,B11,INF209K01116,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B11
B,427,B11-DR,11D,11D,INF209K01CC9,EQUITY,NORMAL,1000,1,0,Y,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B11D
B,3191,B11-DR-L1,11D,11D,INF209K01CC9,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B11D
B,383,B12,12,B12,INF209K01124,EQUITY,NORMAL,1000,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B12
B,3192,B12-L1,12,B12,INF209K01124,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B12
B,336,B15-DP,15,B15,INF209K01132,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B15
B,37984,B15-DP-I,15,B15,INF209K01132,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B15
B,3193,B15-DP-L1,15,B15,INF209K01132,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B15
B,37985,B15-DP-L1-I,15,B15,INF209K01132,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B15
B,428,B15-DR,15D,15D,INF209K01CD7,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B15D
B,37986,B15-DR-I,15D,15D,INF209K01CD7,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B15D
B,3194,B15-DR-L1,15D,15D,INF209K01CD7,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B15D
B,37987,B15-DR-L1-I,15D,15D,INF209K01CD7,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B15D
B,384,B16,16,B16,INF209K01140,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B16
B,37988,B16-I,16,B16,INF209K01140,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B16
B,3195,B16-L1,16,B16,INF209K01140,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B16
B,37989,B16-L1-I,16,B16,INF209K01140,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B16
B,337,B201D-DP,201D,B201D,INF209K01157,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B201D
B,37990,B201D-DP-I,201D,B201D,INF209K01157,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B201D
B,3196,B201D-DP-L1,201D,B201D,INF209K01157,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B201D
B,37991,B201D-DP-L1-I,201D,B201D,INF209K01157,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B201D
B,429,B201D-DR,201RD,201RD,INF209K01CE5,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B201RD
B,37992,B201D-DR-I,201RD,201RD,INF209K01CE5,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B201RD
B,3197,B201D-DR-L1,201RD,201RD,INF209K01CE5,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B201RD
B,37993,B201D-DR-L1-I,201RD,201RD,INF209K01CE5,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B201RD
B,385,B201G,201G,B201G,INF209K01165,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B201G
B,37994,B201G-I,201G,B201G,INF209K01165,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B201G
B,3198,B201G-L1,201G,B201G,INF209K01165,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B201G
B,37995,B201G-L1-I,201G,B201G,INF209K01165,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B201G
B,338,B202RD-DP,202RD,B202RD,INF209K01173,EQUITY,NORMAL,1000,1,0,N,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B202RD
B,3199,B202RD-DP-L1,202RD,B202RD,INF209K01173,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B202RD
B,430,B202RD-DR,202DD,202DD,INF209K01CF2,EQUITY,NORMAL,1000,1,0,Y,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B202DD
B,3200,B202RD-DR-L1,202DD,202DD,INF209K01CF2,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B202DD
B,386,B202RG,202RG,B202RG,INF209K01181,EQUITY,NORMAL,1000,1,0,Z,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B202RG
B,3201,B202RG-L1,202RG,B202RG,INF209K01181,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B202RG
B,339,B203RD-DP,203RD,B203RD,INF209K01199,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B203RD
B,37996,B203RD-DP-I,203RD,B203RD,INF209K01199,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T6,11-09-2018 00:00:00,N,0,N,0,B203RD
B,3202,B203RD-DP-L1,203RD,B203RD,INF209K01199,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B203RD
B,37997,B203RD-DP-L1-I,203RD,B203RD,INF209K01199,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B203RD
B,431,B203RD-DR,203DD,203DD,INF209K01CG0,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B203DD
B,37998,B203RD-DR-I,203DD,203DD,INF209K01CG0,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T6,11-09-2018 00:00:00,N,0,N,0,B203DD
B,3203,B203RD-DR-L1,203DD,203DD,INF209K01CG0,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B203DD
B,37999,B203RD-DR-L1-I,203DD,203DD,INF209K01CG0,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B203DD
B,387,B203RG,203RG,B203RG,INF209K01207,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B203RG
B,38000,B203RG-I,203RG,B203RG,INF209K01207,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T6,11-09-2018 00:00:00,N,0,N,0,B203RG
B,3204,B203RG-L1,203RG,B203RG,INF209K01207,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B203RG
B,38001,B203RG-L1-I,203RG,B203RG,INF209K01207,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B203RG
B,340,B204RD-DP,204RD,B204RD,INF209K01215,EQUITY,NORMAL,1000,1,0,N,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B204RD
B,3205,B204RD-DP-L1,204RD,B204RD,INF209K01215,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B204RD
B,432,B204RD-DR,204DD,204DD,INF209K01CH8,EQUITY,NORMAL,1000,1,0,Y,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B204DD
B,3206,B204RD-DR-L1,204DD,204DD,INF209K01CH8,EQUITY,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B204DD
B,388,B204RG,204RG,B204RG,INF209K01223,EQUITY,NORMAL,1000,1,0,Z,N,Y,Y,Y,T6,19-07-2010 00:00:00,N,0,N,0,B204RG
B,3207,B204RG-L1,204RG,B204RG,INF209K01223,EQUITY,NORMAL,200000,1,0,Z,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B204RG
B,341,B205RD-DP,205RD,B205RD,INF209K01256,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B205RD
B,36985,B205RD-DP-I,205RD,B205RD,INF209K01256,EQUITY,NORMAL,5000,10,0,N,Y,Y,Y,Y,T3,04-09-2018 00:00:00,Y,0,N,1,B205RD
B,3208,B205RD-DP-L1,205RD,B205RD,INF209K01256,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B205RD
B,36986,B205RD-DP-L1-I,205RD,B205RD,INF209K01256,EQUITY,NORMAL,5000,10,0,N,Y,Y,Y,Y,L1,04-09-2018 00:00:00,Y,0,N,1,B205RD
B,433,B205RD-DR,205DD,205DD,INF209K01CI6,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B205DD
B,36987,B205RD-DR-I,205DD,205DD,INF209K01CI6,EQUITY,NORMAL,5000,10,0,Y,Y,Y,Y,Y,T3,04-09-2018 00:00:00,Y,0,N,1,B205DD
B,3209,B205RD-DR-L1,205DD,205DD,INF209K01CI6,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B205DD
B,36988,B205RD-DR-L1-I,205DD,205DD,INF209K01CI6,EQUITY,NORMAL,5000,10,0,Y,Y,Y,Y,Y,L1,04-09-2018 00:00:00,Y,0,N,1,B205DD
B,389,B205RG,205RG,B205RG,INF209K01264,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B205RG
B,36989,B205RG-I,205RG,B205RG,INF209K01264,EQUITY,NORMAL,5000,10,0,Z,Y,Y,Y,Y,T3,04-09-2018 00:00:00,Y,0,N,1,B205RG
B,3210,B205RG-L1,205RG,B205RG,INF209K01264,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B205RG
B,36990,B205RG-L1-I,205RG,B205RG,INF209K01264,EQUITY,NORMAL,5000,10,0,Z,Y,Y,Y,Y,L1,04-09-2018 00:00:00,Y,0,Y,1,B205RG
B,342,B21-DP,21,B21,INF209K01272,EQUITY,NORMAL,1000,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B21
B,434,B21-DR,21D,21D,INF209K01CJ4,EQUITY,NORMAL,1000,1,0,Y,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B21D
B,343,B211D-DP,211D,B211D,INF209K01280,EQUITY,NORMAL,1000,1,0,N,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B211D
B,3211,B211D-DP-L1,211D,B211D,INF209K01280,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B211D
B,435,B211D-DR,211RD,211RD,INF209K01CK2,EQUITY,NORMAL,1000,1,0,Y,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B211RD
B,3212,B211D-DR-L1,211RD,211RD,INF209K01CK2,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B211RD
B,390,B211G,211G,B211G,INF209K01298,EQUITY,NORMAL,1000,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B211G
B,3213,B211G-L1,211G,B211G,INF209K01298,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B211G
B,391,B22,22,B22,INF209K01306,EQUITY,NORMAL,1000,1,0,Z,N,N,N,N,T3,19-07-2010 00:00:00,N,0,N,0,B22
B,344,B221D-DP,221D,B221D,INF209K01314,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B221D
B,38002,B221D-DP-I,221D,B221D,INF209K01314,EQUITY,NORMAL,1000,1,0,N,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B221D
B,3214,B221D-DP-L1,221D,B221D,INF209K01314,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B221D
B,38003,B221D-DP-L1-I,221D,B221D,INF209K01314,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B221D
B,436,B221D-DR,221RD,221RD,INF209K01CL0,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B221RD
B,38004,B221D-DR-I,221RD,221RD,INF209K01CL0,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B221RD
B,3215,B221D-DR-L1,221RD,221RD,INF209K01CL0,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B221RD
B,38005,B221D-DR-L1-I,221RD,221RD,INF209K01CL0,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B221RD
B,392,B221G,221G,B221G,INF209K01322,EQUITY,NORMAL,1000,1,0,Z,Y,Y,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B221G
B,38006,B221G-I,221G,B221G,INF209K01322,EQUITY,NORMAL,1000,1,0,Z,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B221G
B,3216,B221G-L1,221G,B221G,INF209K01322,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B221G
B,38007,B221G-L1-I,221G,B221G,INF209K01322,EQUITY,NORMAL,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B221G
B,345,B231D-DP,231D,B231D,INF209K01330,ELSS,NORMAL,500,1,0,N,N,N,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B231D
B,3217,B231D-DP-L1,231D,B231D,INF209K01330,ELSS,NORMAL,200000,1,0,N,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B231D
B,437,B231D-DR,231RD,231RD,INF209K01CM8,ELSS,NORMAL,500,1,0,Y,N,N,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B231RD
B,3218,B231D-DR-L1,231RD,231RD,INF209K01CM8,ELSS,NORMAL,200000,1,0,Y,N,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B231RD
B,393,B231G,231G,B231G,INF209K01348,ELSS,NORMAL,500,1,0,Z,N,N,Y,Y,T3,19-07-2010 00:00:00,N,0,N,0,B231G
B,3219,B231G-L1,231G,B231G,INF209K01348,ELSS,NORMAL,200000,1,0,Z,Y,N,N,N,L1,19-07-2010 00:00:00,N,0,N,0,B231G
